size,addfirst(ms),addlast(ms),addrandpos(ms),removefirst(ms),removelast(ms),removerandpos(ms),getrandpos(ms),
915070,0.000095,0.000080,5.141810,0.000140,16.944300,0.646414,1.038047
106569,0.000045,0.000125,0.810555,0.000165,1.597465,0.528650,0.768401
685337,0.000075,0.000060,4.994678,0.000130,12.277515,2.646107,3.507067
864790,0.000045,0.000085,4.524601,0.000135,14.363345,0.199848,0.222237
238368,0.000050,0.000075,0.935385,0.000095,4.246175,0.686168,2.056769
332361,0.000070,0.000080,1.316646,0.000140,6.400775,0.933957,1.453148
726269,0.000060,0.000095,0.314237,0.000125,15.455380,0.180708,0.367409
649977,0.000130,0.000075,5.209965,0.000105,12.150135,1.161748,1.705878
697849,0.000070,0.000090,1.290450,0.000130,11.781865,0.810312,0.662748
93863,0.000075,0.000095,0.257383,0.000085,1.191045,0.213944,0.251802
185996,0.000035,0.000075,1.647271,0.000140,3.611800,0.995856,2.234359
324537,0.000090,0.000070,1.893466,0.000110,7.863975,2.271962,2.039406
252895,0.000065,0.000130,1.196831,0.000135,4.279025,0.482826,0.660489
442134,0.000080,0.000145,4.818221,0.000155,8.768060,0.150995,0.185357
257894,0.000050,0.000100,2.992851,0.000140,4.071385,0.959972,0.756494
438390,0.000035,0.000100,0.320454,0.000120,9.050000,0.444358,0.326500
359954,0.000065,0.000070,1.951741,0.000145,6.461285,0.633659,0.902251
379465,0.000060,0.000065,2.630991,0.000100,6.229005,1.370957,1.307310
223988,0.000050,0.000055,1.133623,0.000085,3.798980,0.821779,1.326528
706513,0.000060,0.000070,3.884377,0.000115,11.693535,1.629880,2.766239
684664,0.000035,0.000095,2.465380,0.000140,14.972980,0.740733,1.821727
544571,0.000070,0.000095,3.738809,0.000200,24.738800,3.370171,4.517794
534748,0.000070,0.000110,2.839396,0.000180,27.029625,7.327474,7.130761
482713,0.000035,0.000085,2.137388,0.000115,17.066530,0.149271,0.172355
